Length: 54,Destination MAC: 00:50:56:ec:01:a5,Source MAC: 00:50:56:23:f2:20,Version: 4,IP Header Length: 5,TTL: 64,Source Address: 192.168.73.3,Destination Address: 216.58.219.205,Protocol: TCP,Source Port: 37708,Dest Port: 443,Sequence Number: 4112561644,Acknowledgement: 581251147,TCP header length: 5,Process: chromium-browser --enable-pinch,Data Size: 0
Length: 1434,Destination MAC: 00:50:56:23:f2:20,Source MAC: 00:50:56:ec:01:a5,Version: 4,IP Header Length: 5,TTL: 128,Source Address: 216.58.219.205,Destination Address: 192.168.73.3,Protocol: TCP,Source Port: 443,Dest Port: 37708,Sequence Number: 581249767,Acknowledgement: 4112561644,TCP header length: 5,Data Size: 1380
Length: 452,Destination MAC: 00:50:56:23:f2:20,Source MAC: 00:50:56:ec:01:a5,Version: 4,IP Header Length: 5,TTL: 128,Source Address: 74.125.29.95,Destination Address: 192.168.73.3,Protocol: TCP,Source Port: 443,Dest Port: 53267,Sequence Number: 608786412,Acknowledgement: 585671628,TCP header length: 5,Data Size: 398
Length: 60,Destination MAC: 00:50:56:23:f2:20,Source MAC: 00:50:56:ec:01:a5,Version: 4,IP Header Length: 5,TTL: 128,Source Address: 74.125.29.95,Destination Address: 192.168.73.3,Protocol: TCP,Source Port: 443,Dest Port: 53267,Sequence Number: 608786412,Acknowledgement: 585671628,TCP header length: 5,Data Size: 6
Length: 300,Destination MAC: 00:50:56:ec:01:a5,Source MAC: 00:50:56:23:f2:20,Version: 4,IP Header Length: 5,TTL: 64,Source Address: 192.168.73.3,Destination Address: 74.125.29.95,Protocol: TCP,Source Port: 53267,Dest Port: 443,Sequence Number: 585671382,Acknowledgement: 608786412,TCP header length: 5,Process: chromium-browser --enable-pinch,Data Size: 246
Length: 60,Destination MAC: 00:50:56:23:f2:20,Source MAC: 00:50:56:ec:01:a5,Version: 4,IP Header Length: 5,TTL: 128,Source Address: 74.125.29.95,Destination Address: 192.168.73.3,Protocol: TCP,Source Port: 443,Dest Port: 53267,Sequence Number: 608786412,Acknowledgement: 585671382,TCP header length: 5,Data Size: 6
Length: 96,Destination MAC: 00:50:56:ec:01:a5,Source MAC: 00:50:56:23:f2:20,Version: 4,IP Header Length: 5,TTL: 64,Source Address: 192.168.73.3,Destination Address: 74.125.29.95,Protocol: TCP,Source Port: 53267,Dest Port: 443,Sequence Number: 585671340,Acknowledgement: 608786412,TCP header length: 5,Process: chromium-browser --enable-pinch,Data Size: 42
Length: 60,Destination MAC: 00:50:56:23:f2:20,Source MAC: 00:50:56:ec:01:a5,Version: 4,IP Header Length: 5,TTL: 128,Source Address: 74.125.29.95,Destination Address: 192.168.73.3,Protocol: TCP,Source Port: 443,Dest Port: 53267,Sequence Number: 608786412,Acknowledgement: 585671340,TCP header length: 5,Data Size: 6
Length: 104,Destination MAC: 00:50:56:ec:01:a5,Source MAC: 00:50:56:23:f2:20,Version: 4,IP Header Length: 5,TTL: 64,Source Address: 192.168.73.3,Destination Address: 74.125.29.95,Protocol: TCP,Source Port: 53267,Dest Port: 443,Sequence Number: 585671290,Acknowledgement: 608786412,TCP header length: 5,Process: chromium-browser --enable-pinch,Data Size: 50
Length: 60,Destination MAC: 00:50:56:23:f2:20,Source MAC: 00:50:56:ec:01:a5,Version: 4,IP Header Length: 5,TTL: 128,Source Address: 216.58.219.205,Destination Address: 192.168.73.3,Protocol: TCP,Source Port: 443,Dest Port: 37709,Sequence Number: 1291387882,Acknowledgement: 2505477869,TCP header length: 5,Data Size: 6
Length: 257,Destination MAC: 00:50:56:ec:01:a5,Source MAC: 00:50:56:23:f2:20,Version: 4,IP Header Length: 5,TTL: 64,Source Address: 192.168.73.3,Destination Address: 216.58.219.205,Protocol: TCP,Source Port: 37709,Dest Port: 443,Sequence Number: 2505477666,Acknowledgement: 1291387882,TCP header length: 5,Data Size: 203
